unit;airpol;airemsect;geo\time;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
MIO_T;GHG;CRF1D1;NO;;2.9173;2.87527;2.72417;2.75021;2.87723;3.21971;3.26559;3.42108;3.23143;2.84235;2.82998;2.83438;3.46108;3.54785;3.65377;3.72192;3.80812;3.20123;2.86772;2.48528;2.33371;2.18981;1.82875;2.11714;;;;;
MIO_T;GHG;CRF1D1;PL;2.17924;1.97229;1.98215;1.95356;2.13961;2.1793;2.41079;2.05784;2.15269;1.92992;1.61117;1.72637;1.6181;1.60273;1.69444;1.90613;1.6652;1.48425;1.42584;1.21257;1.13553;1.12907;1.46805;1.14286;1.89508;2.9657;2.78528;;;
MIO_T;GHG;CRF1D1;PT;5.05408;5.03358;4.84925;4.68247;4.26917;4.19324;4.60739;4.32473;4.10393;3.83083;3.96631;3.55525;3.08336;3.11138;3.6685;3.45908;2.9221;2.8172;2.79581;2.7499;2.62873;2.72542;3.02896;2.94224;2.88033;;;;;
MIO_T;GHG;CRF1D1;RO;0.87301;0.62353;0.4474;0.47008;0.54199;0.49039;0.63603;0.48169;0.46823;0.38003;0.46785;0.40041;0.33016;0.38649;0.43244;0.4464;0.45994;0.4217;0.29514;0.62845;0.56176;0.8601;0.84957;0.56527;0.79688;0.86188;;;;
MIO_T;GHG;CRF1D1;SE;8.24112;7.80785;8.05335;8.27065;8.94924;9.5039;9.58496;9.68863;9.27527;8.69688;8.39932;7.19509;5.80265;6.62484;6.79915;6.89251;6.7945;6.00042;5.26388;5.01335;4.98604;4.3183;3.9716;3.78578;3.61737;;;;;
MIO_T;GHG;CRF1D1;SI;0.25958;0.27565;0.23078;0.17558;0.13373;0.18366;0.31865;0.25284;0.16465;0.13021;0.05675;0.07587;0.07958;0.07719;0.06818;0.05912;0.0493;0.05517;0.05237;0.05666;0.05296;0.0474;0.03321;0.02099;0.04845;0.05031;0.05339;0.05833;0.05758;
MIO_T;GHG;CRF1D1;SK;0.13867;0.13102;0.13503;0.17231;0.17376;0.18342;0.23908;0.21527;0.20509;0.14367;0.08806;0.08266;0.07642;0.07242;0.04497;0.05398;0.09;0.08058;0.10913;0.11057;0.09345;0.09882;0.10961;0.11731;0.12984;;;;;
MIO_T;GHG;CRF1D1;TR;13.29991;11.65624;10.39493;8.79794;8.34025;8.18223;7.38311;6.14171;6.20113;6.77203;6.20547;4.77253;4.37979;2.36268;2.90558;2.43021;2.05004;1.88795;1.41052;1.40826;1.14955;1.30201;1.16227;1.14989;0.93982;;;;;
MIO_T;GHG;CRF1D1;UK;40.66411;41.23458;41.21412;43.64199;41.03478;43.7458;46.04592;45.22671;45.877;43.0048;39.90832;36.16721;34.4119;36.49145;37.03944;34.96352;35.60363;32.52671;30.4017;28.33848;26.8772;26.94696;25.84185;24.02561;24.29685;;;;;
MIO_T;GHG;CRF1D1A;AT;1.99757;1.99628;2.09455;2.1913;2.07102;1.91335;2.20485;2.19856;2.07031;1.98031;1.74286;1.46822;1.55693;1.66865;1.71323;1.55847;1.59537;1.54214;1.48242;1.34195;1.19863;1.15246;1.08917;1.00459;0.89554;;;;;
MIO_T;GHG;CRF1D1A;BE;4.06661;3.88681;4.11079;4.46444;4.20282;3.97272;4.35834;4.03686;3.73266;3.58349;3.76911;3.86755;3.5474;4.25908;4.70812;4.63466;4.11116;3.6412;3.37751;2.9182;2.54801;2.5876;2.61383;2.62946;3.13028;;;;;
MIO_T;GHG;CRF1D1A;BG;0.5166;0.4853;0.49772;0.5167;0.51042;0.4638;0.64429;0.55404;0.54868;0.57336;0.46745;0.48483;0.3791;0.3167;0.24514;0.2132;0.39317;0.4434;0.59887;0.91248;0.91913;1.13351;0.8456;0.47086;0.71935;1.18734;1.11246;;;
MIO_T;GHG;CRF1D1A;CH;4.77922;4.75743;4.67957;4.57703;4.2774;4.06707;4.2605;3.94526;3.69354;3.51518;3.45928;3.67204;4.09446;4.43777;4.70453;4.49335;4.18403;3.9907;3.84226;3.69024;3.46289;3.35234;3.21624;3.02216;3.09714;;;;;
MIO_T;GHG;CRF1D1A;CY;0.78302;0.78244;0.83926;0.86876;0.8429;0.82569;0.87489;0.84373;0.85763;0.85278;0.92425;1.01197;0.94618;0.98378;0.83966;0.82712;0.80833;0.7676;0.78013;0.81459;0.74253;0.72373;0.85219;0.87725;0.7394;;;;;
MIO_T;GHG;CRF1D1A;CZ;0.88276;0.86043;0.89182;0.95708;0.96541;1.03034;1.12818;1.06463;1.01466;0.97894;0.94205;0.73297;0.54498;0.63108;0.59383;0.54234;0.57628;0.48742;0.42303;0.56283;0.51976;0.41767;0.5024;0.43414;0.52822;;;;;
MIO_T;GHG;CRF1D1A;DE;24.56368;25.53266;24.99524;23.03265;24.21951;24.61298;25.31887;25.06517;24.14741;22.92985;20.90568;19.09005;18.71536;18.78388;19.28138;18.16314;16.81098;16.27975;15.73884;14.89258;14.45355;13.8109;12.83941;11.84018;12.07285;;;;;
MIO_T;GHG;CRF1D1A;DK;2.70718;2.49549;2.5183;2.49649;2.42466;2.32239;2.65754;2.65108;2.57985;2.55932;2.42709;2.13437;2.05166;2.38345;2.33595;2.27873;2.15122;1.98881;1.93609;1.84138;1.79775;1.63727;1.66329;1.60732;1.74796;;;;;
MIO_T;GHG;CRF1D1A;EE;0.12634;0.08914;0.11534;0.1045;0.1146;0.10189;0.08621;0.15507;0.09847;0.14806;0.08998;0.05604;0.0564;0.04909;0.06545;0.06743;0.04763;0.06808;0.04835;0.05439;0.04532;0.05438;0.03626;0.10877;0.10877;;;;;
MIO_T;GHG;CRF1D1A;EL;2.86183;2.49409;2.53811;2.29003;2.10489;2.63104;3.0589;2.94166;2.87823;2.39965;3.12516;3.04015;2.3357;2.33565;2.51318;2.86485;2.55112;2.43069;2.51303;2.62393;2.79821;2.35776;2.21516;2.1232;2.46224;;;;;
MIO_T;GHG;CRF1D1A;ES;13.77143;13.31019;13.64197;14.11678;12.81965;12.38058;13.39882;13.33397;12.63428;12.04113;11.34787;10.33159;9.76182;10.2097;10.18636;9.45026;9.13366;8.25684;7.77079;7.29188;6.66301;6.36786;6.23026;5.58089;5.62772;;;;;
MIO_T;GHG;CRF1D1A;EU15;130.5061;128.84159;128.23743;129.5539;125.73057;126.04362;135.96498;135.77241;131.50221;126.03488;119.63051;111.07259;107.03873;109.59684;111.40699;105.36722;97.1978;89.96334;85.65458;80.90622;76.47998;73.02627;68.87247;63.53242;64.33467;;;;;
MIO_T;GHG;CRF1D1A;EU28;137.13239;135.02889;134.3856;135.91013;132.11419;132.17688;142.88465;142.12716;137.62328;131.68512;124.81565;115.96078;111.3958;114.16205;115.86458;109.65713;101.63066;94.36808;90.12159;86.05423;81.39981;78.01279;73.74976;68.1646;69.7718;;;;;
MIO_T;GHG;CRF1D1A;EU28_IS_K;137.69697;135.53526;134.79068;136.28546;132.42569;132.45151;143.25739;142.58795;138.08238;132.04537;125.15715;116.27616;111.69787;114.52232;116.30925;110.05548;101.9868;94.70139;90.44815;86.34315;81.66607;78.23557;74.00934;68.45935;70.04714;;;;;
MIO_T;GHG;CRF1D1A;FI;1.94524;1.97408;1.91262;1.98156;1.67458;1.59007;1.81491;1.67674;1.45288;1.3067;1.29881;1.12762;1.09143;1.10427;1.0774;1.10836;1.03549;1.01065;0.97276;0.90854;0.84002;0.79792;0.84906;0.96049;1.02071;;;;;
MIO_T;GHG;CRF1D1A;FR;16.49687;16.37921;16.45462;16.77961;16.12111;16.04706;17.53063;17.42616;16.66659;15.7871;15.60202;14.6329;14.50553;14.43336;14.49628;13.98397;12.6489;11.70061;11.37683;10.7229;10.61463;10.21045;9.89085;8.46791;8.74717;;;;;
MIO_T;GHG;CRF1D1A;HR;0.36973;0.3678;0.3312;0.31228;0.2965;0.27127;0.31858;0.27758;0.26496;0.25865;0.21134;0.18295;0.18926;0.20188;0.20188;0.24604;0.2555;0.23657;0.22396;0.24604;0.26496;0.18295;0.07255;0.09463;0.49838;;;;;
MIO_T;GHG;CRF1D1A;HU;0.51557;0.49077;0.50297;0.69678;0.69389;0.69688;0.81501;0.83011;0.79979;0.7907;0.68436;0.59947;0.61158;0.64793;0.69014;0.61755;0.57515;0.54211;0.56937;0.53605;0.55725;0.36948;0.4028;0.3816;0.48457;0.45731;0.43914;0.43308;0.44217;0.43914
MIO_T;GHG;CRF1D1A;IE;2.25099;2.03052;1.75893;2.09465;2.3378;2.26265;2.86643;3.08287;2.9098;2.52676;2.1753;2.29455;2.35069;2.21077;1.82863;1.57302;1.32853;1.29035;1.06688;1.16256;1.19786;1.35236;0.91128;1.04738;1.08055;;;;;
MIO_T;GHG;CRF1D1A;IS;0.55875;0.49783;0.44106;0.42088;0.37632;0.33305;0.42677;0.51027;0.49866;0.4206;0.37906;0.33217;0.30908;0.34826;0.40673;0.36247;0.33729;0.2914;0.27084;0.23557;0.21309;0.19516;0.20312;0.22144;0.21911;;;;;
MIO_T;GHG;CRF1D1A;IT;9.46236;9.28964;9.38643;9.79692;9.51061;9.03703;10.16031;10.50646;9.90428;9.17826;8.68598;8.59404;7.37745;8.08528;8.09126;7.4639;6.80202;6.25939;6.13578;5.72211;5.39893;5.12654;4.98219;5.03055;4.19763;;;;;
MIO_T;GHG;CRF1D1A;LI;0.0012;0.00107;0.00113;0.00084;0.00078;0.00089;0.00075;0.00077;0.00077;0.00048;0.00036;0.0005;0.00045;0.0005;0.00049;0.00048;0.00047;0.00046;0.00044;0.00043;0.00043;0.00043;0.00043;0.00043;0.00043;;;;;
MIO_T;GHG;CRF1D1A;LT;0.2361;0.21286;0.19188;0.16835;0.14657;0.11088;0.23137;0.19975;0.15947;0.14009;0.10527;0.09427;0.08414;0.09434;0.07081;0.07489;0.08101;0.09033;0.09638;0.11816;0.11481;0.10825;0.19582;0.48415;0.40227;;;;;
MIO_T;GHG;CRF1D1A;LU;1.25437;1.15561;1.14985;1.24622;1.32705;1.29793;1.35479;1.3459;1.25216;1.33796;1.31677;1.21017;1.16166;1.0722;0.99133;1.04009;0.92182;0.76042;0.63563;0.58497;0.51604;0.40679;0.41132;0.42544;0.40704;;;;;
MIO_T;GHG;CRF1D1A;LV;0.33638;0.37772;0.36608;0.36144;0.36027;0.31395;0.29732;0.24723;0.20275;0.18063;0.14897;0.12253;0.08481;0.08167;0.08167;0.09109;0.09109;0.10051;0.10051;0.07853;0.07853;0.08481;0.08481;0.30154;0.22301;;;;;
MIO_T;GHG;CRF1D1A;MT;0.3339;0.31465;0.29935;0.31408;0.30581;0.27202;0.27643;0.27788;0.26096;0.24821;0.21038;0.25627;0.25556;0.2868;0.34581;0.32945;0.33431;0.34044;0.32817;0.33128;0.30986;0.25156;0.24539;0.18715;0.1979;;;;;
MIO_T;GHG;CRF1D1A;NL;10.91879;10.52141;10.29837;10.71545;10.29374;10.5489;11.38397;11.22853;11.15926;11.00965;10.6943;9.98133;10.12341;9.70324;9.96228;9.96765;9.38434;8.88143;8.23117;7.66283;6.59017;6.26723;5.69681;4.88609;4.57911;;;;;
MIO_T;GHG;CRF1D1A;NO;;1.51991;1.3919;1.18047;1.26827;1.10021;1.11844;1.16917;1.13591;0.94673;0.85503;0.75464;0.74683;0.84344;0.92163;0.9507;0.82925;0.77826;0.69804;0.59115;0.62245;0.64119;0.6086;0.56497;0.62536;;;;;
MIO_T;GHG;CRF1D1A;PL;1.7078;1.52264;1.51802;1.40492;1.44238;1.37773;1.52486;1.25937;1.20413;0.89447;0.79801;0.81257;0.75141;0.76597;0.77762;0.73102;0.8184;0.80384;0.89703;0.76306;0.70772;0.69899;0.7019;0.64656;0.62618;1.39798;1.01644;;;
MIO_T;GHG;CRF1D1A;PT;2.99903;2.82334;2.75188;2.73044;2.63459;2.39429;2.63306;2.54294;2.40964;2.27764;2.19347;2.03687;1.85394;1.95036;2.0014;1.94445;1.76299;1.66655;1.6154;1.63101;1.56549;1.55684;1.64308;1.55314;1.48027;;;;;
MIO_T;GHG;CRF1D1A;RO;0.62261;0.49357;0.40303;0.44209;0.49499;0.4427;0.41775;0.37241;0.46823;0.38003;0.46785;0.40041;0.33016;0.38649;0.43244;0.4464;0.35883;0.4217;0.29514;0.62845;0.56176;0.8601;0.84957;0.56527;0.79688;0.86188;;;;
MIO_T;GHG;CRF1D1A;SE;2.29785;2.26887;2.19322;2.30036;2.13471;2.11139;2.4866;2.21774;2.02553;1.95454;1.79681;1.58957;1.63512;1.8983;1.95467;1.90698;1.69801;1.58337;1.49721;1.45787;1.37014;1.24817;0.91479;1.10438;1.35398;;;;;
MIO_T;GHG;CRF1D1A;SI;0.07331;0.07354;0.06696;0.06971;0.07368;0.07841;0.10469;0.09419;0.0704;0.06142;0.05675;0.07587;0.07958;0.07719;0.06818;0.05912;0.0493;0.05517;0.05237;0.05666;0.05296;0.0474;0.03321;0.02099;0.04845;0.05031;0.05339;0.05833;0.05758;
MIO_T;GHG;CRF1D1A;SK;0.12219;0.11643;0.12454;0.13953;0.13619;0.14771;0.20011;0.17877;0.17096;0.14291;0.07848;0.05805;0.04391;0.04229;0.04497;0.04425;0.04386;0.04756;0.0537;0.0455;0.04523;0.05368;0.0548;0.05928;0.06375;;;;;
MIO_T;GHG;CRF1D1A;TR;10.00684;8.73446;7.7497;6.82662;5.90833;5.29944;5.0339;3.76244;3.04006;3.35807;3.0019;2.78567;2.67119;1.60589;1.61226;1.52639;1.53593;1.38012;1.01123;0.81408;0.795;0.9858;0.81089;0.72186;0.5565;;;;;
MIO_T;GHG;CRF1D1A;UK;32.9123;32.68339;32.43253;33.31701;31.85385;32.92124;34.73696;35.51779;35.67934;35.1625;32.54927;29.67361;28.97063;29.49865;30.26551;27.42867;25.26219;22.67113;21.30424;20.1435;18.92755;18.14612;16.92197;15.27138;15.53161;;;;;
MIO_T;GHG;CRF1D1B;AT;0.06929;0.07446;0.06943;0.06779;0.07704;0.06523;0.0766;0.08323;0.07781;0.08904;0.09089;0.07612;0.09547;0.08487;0.08026;0.07359;0.07441;0.06811;0.0698;0.06809;0.06047;0.04753;0.04626;0.04757;0.05468;;;;;
MIO_T;GHG;CRF1D1B;BE;17.72612;20.16592;19.81871;22.13217;24.88968;22.91104;31.2706;30.756;27.57984;25.22731;24.50934;23.21821;22.88258;16.32051;16.20794;14.96513;18.55036;17.71013;15.88684;12.97693;14.23459;13.83348;13.30967;13.46341;13.32183;;;;;
MIO_T;GHG;CRF1D1B;BG;0.25761;0.28572;0.20193;0.23953;0.30852;0.65329;0.38574;0.16469;0.33228;0.34837;0.36421;0.43388;0.33254;0.304;0.20269;0.0253;0.22169;0.0285;0.74953;0.86241;0.83074;0.82461;0.85307;0.93501;0.18448;0.9771;0.9589;;;
MIO_T;GHG;CRF1D1B;CH;0.02288;0.02622;0.0279;0.03103;0.0348;0.03208;0.03391;0.03522;0.03418;0.037;0.03162;0.03137;0.02601;0.03167;0.03898;0.04157;0.04039;0.04949;0.04987;0.05612;0.06138;0.05667;0.05688;0.05574;0.06031;;;;;
MIO_T;GHG;CRF1D1B;CY;0.73843;0.76478;0.62875;0.63324;0.5959;0.69764;0.80744;0.87705;0.9449;0.92769;0.17276;0.39457;0.43929;0.61023;0.61363;0.49014;0.31283;0.31172;0.28629;0.21915;0.19679;0.15906;0.18806;0.1785;0.18539;;;;;
MIO_T;GHG;CRF1D1B;CZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D1B;DE;6.71141;6.71539;7.5277;8.16538;8.26955;7.95031;8.77356;9.1271;7.50567;7.20181;7.645;7.26724;6.48145;6.01315;5.95214;5.56608;5.39377;5.97336;5.51496;5.51973;5.47537;6.03039;4.45094;5.45891;6.48936;;;;;
MIO_T;GHG;CRF1D1B;DK;2.29036;1.92654;1.5505;2.14612;2.11313;1.53155;2.86502;3.3519;3.20601;2.3988;2.34454;2.91049;2.74875;3.3839;4.10215;4.13246;4.43367;4.427;4.83431;5.06624;4.85191;4.30206;2.85487;2.7337;3.062;;;;;
MIO_T;GHG;CRF1D1B;EE;0.99003;1.29192;1.23297;0.57958;0.67489;0.68633;0.76773;0.75395;0.65221;0.36981;0.46196;0.34857;0.3666;0.30989;0.32567;0.34393;0.32569;0.30632;0.28601;0.27402;0.39549;0.46849;0.38355;0.58062;0.55863;;;;;
MIO_T;GHG;CRF1D1B;EL;6.19775;7.26194;7.50419;9.06846;8.91547;8.54689;10.05596;10.28003;10.09461;9.35602;10.50723;10.43199;10.19731;11.3923;11.77;10.21109;11.48362;10.31814;10.29177;11.72488;10.8773;10.22833;8.77924;7.62555;8.29422;;;;;
MIO_T;GHG;CRF1D1B;ES;24.98886;23.09669;26.88604;27.52503;26.90431;27.91567;28.09189;27.09192;26.48105;25.36624;23.10316;22.41892;21.99301;21.48186;19.19519;18.79024;19.2535;18.27731;14.81935;10.15108;9.87776;10.91812;12.49372;12.33209;11.62972;;;;;
MIO_T;GHG;CRF1D1B;EU15;127.39219;131.49061;139.95996;152.90133;150.23805;153.39961;173.32862;174.27985;167.42937;154.55698;150.23933;141.08092;137.76586;133.82243;129.75953;123.27492;129.54377;124.55254;114.15607;106.2157;105.4954;109.13958;105.14543;104.03771;104.29701;;;;;
MIO_T;GHG;CRF1D1B;EU28;135.09212;139.45566;147.66377;160.47205;158.5052;161.30159;180.52909;180.87275;173.94466;160.77944;156.24466;147.12325;143.55285;139.2744;134.34875;127.6568;133.55242;128.13252;118.46915;110.56555;110.23227;113.42228;109.91255;108.11431;109.29431;;;;;
MIO_T;GHG;CRF1D1B;EU28_IS_K;135.38644;139.73203;147.98336;160.78583;158.80578;161.57286;180.87079;181.15193;174.18917;161.00564;156.55171;147.37609;143.86632;139.53008;134.6736;127.9011;133.81089;128.36166;118.67402;110.77633;110.39237;113.58663;110.03941;108.21894;109.46123;;;;;
MIO_T;GHG;CRF1D1B;FI;0.26352;0.37412;0.35218;0.617;0.66244;0.78885;1.28917;1.4733;1.80453;1.62934;1.66342;2.07393;2.08884;1.85072;2.06686;1.78751;1.67458;1.30968;1.21055;1.0689;1.35287;1.74134;2.22627;1.76236;1.8497;;;;;
MIO_T;GHG;CRF1D1B;FR;6.31853;7.40493;8.12336;8.5953;8.02597;8.26578;8.273;9.49763;9.25695;8.90497;9.7312;8.52957;7.873;8.13165;9.57975;9.2877;9.16883;8.31294;7.57397;7.2162;7.00001;7.84221;8.10659;8.35415;8.06344;;;;;
MIO_T;GHG;CRF1D1B;HR;0;0;0;0.07673;0.01983;0.02207;0.06817;0.07722;0.06225;0.08062;0.07458;0.07009;0.07476;0.09123;0.05821;0.06705;0.08268;0.07516;0.09178;0.10413;0.1412;0;0;0;0.14872;;;;;
MIO_T;GHG;CRF1D1B;IE;0.41802;0.45578;0.4013;0.33742;0.43472;0.30677;0.22313;0.36064;0.40852;0.33369;0.47912;0.54585;0.45974;0.51495;0.48283;0.54965;0.50474;0.48232;0.5044;0.37321;0.12426;0.17238;0.05403;0.10814;0.05736;;;;;
MIO_T;GHG;CRF1D1B;IS;0.2311;0.21116;0.18362;0.20046;0.18394;0.16627;0.23047;0.20828;0.13796;0.11153;0.19693;0.14429;0.20801;0.14954;0.21948;0.16443;0.17742;0.14934;0.12443;0.14455;0.09384;0.09769;0.06014;0.03776;0.10003;;;;;
MIO_T;GHG;CRF1D1B;IT;4.54983;5.0406;6.38293;7.32155;7.10035;7.39036;8.5915;7.89725;7.57853;7.04628;6.9317;6.3981;5.65217;4.90307;4.2582;3.36108;3.25207;3.11588;2.90791;4.10908;3.70564;3.74684;3.51471;3.64846;4.4695;;;;;
MIO_T;GHG;CRF1D1B;LI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D1B;LT;0.03575;0.28146;0.38832;0.45697;0.4495;0.41093;0.28879;0.38456;0.44223;0.46135;0.36367;0.35166;0.35244;0.31805;0.29557;0.2318;0.15971;0.19422;0.42156;0.45298;0.48762;0.51592;0.93426;0.5033;0.30518;;;;;
MIO_T;GHG;CRF1D1B;LU;0.00012;0.0001;0.00013;0.00013;0.00011;0.00011;0.00014;0.00013;0.00015;0.00014;0.00011;0.00011;0.00011;0.0001;0.0001;0.00009;0.00009;0.00009;0.00009;0.00009;0.00009;0.00011;0.00008;0.00009;0.00008;;;;;
MIO_T;GHG;CRF1D1B;LV;0.76771;0.77621;0.79984;0.71225;0.83049;0.89958;0.67675;0.59116;0.65314;0.86378;0.67273;0.62486;0.68604;0.65734;0.02823;0.03528;0.05215;0.23381;0.31935;0.49042;0.91878;0.69092;0.58032;0.45944;1.55589;;;;;
MIO_T;GHG;CRF1D1B;MT;3.9858;3.76865;3.76918;4.15715;4.54616;3.54191;2.84869;2.64137;2.35135;2.06583;3.07267;2.88028;2.63612;2.29436;2.14842;2.00356;1.85985;1.71683;1.57433;1.43216;1.29022;1.14849;1.00689;0.8654;0.724;;;;;
MIO_T;GHG;CRF1D1B;NL;42.10823;42.67372;44.60443;48.67768;45.21524;47.71102;53.43641;55.39912;54.29399;50.8655;47.49923;43.59288;46.45522;46.86498;42.77859;40.5153;39.15709;39.1343;36.4976;35.07192;35.30634;37.23726;35.94648;35.67855;34.57641;;;;;
MIO_T;GHG;CRF1D1B;NO;;1.39739;1.48337;1.5437;1.48194;1.77702;2.10127;2.09642;2.28518;2.28469;1.98732;2.07534;2.08754;2.61764;2.62622;2.70308;2.89267;3.02986;2.50319;2.27657;1.86283;1.69251;1.58121;1.26378;1.49178;;;;;
MIO_T;GHG;CRF1D1B;PL;0.47144;0.44965;0.46413;0.54865;0.69723;0.80157;0.88593;0.79847;0.94856;1.03545;0.81316;0.9138;0.86669;0.83675;0.91681;1.1751;0.8468;0.68041;0.52881;0.44951;0.4278;0.43008;0.76615;0.4963;1.26891;1.56773;1.76883;;;
MIO_T;GHG;CRF1D1B;PT;2.05506;2.21024;2.09737;1.95203;1.63459;1.79895;1.97433;1.78179;1.6943;1.5532;1.77283;1.51838;1.22942;1.16101;1.6671;1.51463;1.1591;1.15065;1.18041;1.1189;1.06324;1.16858;1.38588;1.3891;1.40007;;;;;
MIO_T;GHG;CRF1D1B;RO;0.2504;0.12996;0.04438;0.02798;0.047;0.04769;0.21828;0.10928;0;0;0;0;0;0;0;0;0.10111;0;0;0;0;0;0;0;0;0;;;;
MIO_T;GHG;CRF1D1B;SE;5.94327;5.53898;5.86013;5.97029;6.81453;7.39251;7.09835;7.47089;7.24975;6.74234;6.6025;5.60553;4.16753;4.72655;4.84448;4.98552;5.09649;4.41705;3.76667;3.55547;3.6159;3.07013;3.05681;2.6814;2.2634;;;;;
MIO_T;GHG;CRF1D1B;SI;0.18627;0.20211;0.16382;0.10587;0.06005;0.10526;0.21396;0.15865;0.09425;0.06879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MIO_T;GHG;CRF1D1B;SK;0.01648;0.01459;0.01049;0.03277;0.03757;0.03571;0.03898;0.0365;0.03413;0.00077;0.00958;0.02462;0.03251;0.03013;0;0.00973;0.04614;0.03301;0.05542;0.06506;0.04821;0.04514;0.05481;0.05803;0.06609;;;;;
MIO_T;GHG;CRF1D1B;TR;3.29306;2.92178;2.64524;1.97132;2.43192;2.88279;2.34921;2.37927;3.16107;3.41396;3.20357;1.98686;1.7086;0.75679;1.29332;0.90382;0.51411;0.50784;0.39929;0.59418;0.35455;0.31621;0.35138;0.42803;0.38332;;;;;
MIO_T;GHG;CRF1D1B;UK;7.75182;8.55119;8.78159;10.32499;9.18093;10.82456;11.30896;9.70892;10.19767;7.8423;7.35905;6.4936;5.44126;6.9928;6.77392;7.53485;10.34144;9.85558;9.09746;8.19499;7.94965;8.80084;8.91988;8.75423;8.76524;;;;;
MIO_T;GHG;CRF1D2;AT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;BE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;BG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
MIO_T;GHG;CRF1D2;CH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;CY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;CZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;DE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;EE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;EL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;ES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;EU15;0.00681;0.00626;0.00768;0.00992;0.01;0.01041;0.00891;0.01315;0.01715;0.01544;0.0022;0.00191;0.00372;0.00253;0.00291;0.00248;0.0027;0.00291;0.0027;0.00248;0.00205;0.00184;0.00156;0.00178;0.00135;;;;;
MIO_T;GHG;CRF1D2;EU28;0.00735;0.0067;0.00785;0.01037;0.01038;0.01083;0.00936;0.01359;0.01759;0.01588;0.00283;0.00254;0.00429;0.00309;0.00341;0.00286;0.00295;0.0031;0.0027;0.00248;0.00205;0.00184;0.00156;0.00178;0.00135;;;;;
MIO_T;GHG;CRF1D2;EU28_IS_K;0.00735;0.0067;0.00785;0.01037;0.01038;0.01083;0.00936;0.01359;0.01759;0.01588;0.00283;0.00254;0.00429;0.00309;0.00341;0.00286;0.00295;0.0031;0.0027;0.00248;0.00205;0.00184;0.00156;0.00178;0.00135;;;;;
MIO_T;GHG;CRF1D2;FI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;FR;0.0009;0.0009;0.00135;0.00113;0.00135;0.00158;0.0013;0.0013;0.00108;0.00108;0.00065;0.00086;0.00259;0.00173;0.00259;0.00216;0.00238;0.00259;0.00238;0.00216;0.00173;0.00151;0.00151;0.00173;0.0013;;;;;
MIO_T;GHG;CRF1D2;HR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;HU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIO_T;GHG;CRF1D2;IE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;IS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;LI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;LT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
MIO_T;GHG;CRF1D2;LU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
