airpol;cpa08;t_cols;origin;unit;geo\time;2011;2010;2009;2008
N2O;CPA_L68;P5;DOM;THS_T;EU27;0.396;0.343;0.265;0.489
N2O;CPA_L68;P5;ROW;T;EU27;87;66;53;101
N2O;CPA_L68;P5;ROW;THS_T;EU27;0.087;0.066;0.053;0.101
N2O;CPA_L68;P5;WORLD;T;EU27;482;410;318;590
N2O;CPA_L68;P5;WORLD;THS_T;EU27;0.482;0.41;0.318;0.59
N2O;CPA_L68;P51;DOM;T;EU27;392;343;265;491
N2O;CPA_L68;P51;DOM;THS_T;EU27;0.392;0.343;0.265;0.491
N2O;CPA_L68;P51;ROW;T;EU27;86;66;52;102
N2O;CPA_L68;P51;ROW;THS_T;EU27;0.086;0.066;0.052;0.102
N2O;CPA_L68;P51;WORLD;T;EU27;477;409;317;593
N2O;CPA_L68;P51;WORLD;THS_T;EU27;0.477;0.409;0.317;0.593
N2O;CPA_L68;P52;DOM;T;EU27;4;1;0;-3
N2O;CPA_L68;P52;DOM;THS_T;EU27;0.004;0.001;0;-0.003
N2O;CPA_L68;P52;ROW;T;EU27;1;0;0;0
N2O;CPA_L68;P52;ROW;THS_T;EU27;0.001;0;0;0
N2O;CPA_L68;P52;WORLD;T;EU27;5;1;0;-3
N2O;CPA_L68;P52;WORLD;THS_T;EU27;0.005;0.001;0;-0.003
N2O;CPA_L68;P52_P53;DOM;T;EU27;4;1;0;-3
N2O;CPA_L68;P52_P53;DOM;THS_T;EU27;0.004;0.001;0;-0.003
N2O;CPA_L68;P52_P53;ROW;T;EU27;1;0;0;0
N2O;CPA_L68;P52_P53;ROW;THS_T;EU27;0.001;0;0;0
N2O;CPA_L68;P52_P53;WORLD;T;EU27;5;1;0;-3
N2O;CPA_L68;P52_P53;WORLD;THS_T;EU27;0.005;0.001;0;-0.003
N2O;CPA_L68;P53;DOM;T;EU27;0;0;0;0
N2O;CPA_L68;P53;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_L68;P53;ROW;T;EU27;0;0;0;0
N2O;CPA_L68;P53;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_L68;P53;WORLD;T;EU27;0;0;0;0
N2O;CPA_L68;P53;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_L68;P6;DOM;T;EU27;37;33;20;41
N2O;CPA_L68;P6;DOM;THS_T;EU27;0.037;0.033;0.02;0.041
N2O;CPA_L68;P6;ROW;T;EU27;8;6;4;8
N2O;CPA_L68;P6;ROW;THS_T;EU27;0.008;0.006;0.004;0.008
N2O;CPA_L68;P6;WORLD;T;EU27;46;39;24;49
N2O;CPA_L68;P6;WORLD;THS_T;EU27;0.046;0.039;0.024;0.049
N2O;CPA_L68;P6_S22;DOM;T;EU27;37;33;20;41
N2O;CPA_L68;P6_S22;DOM;THS_T;EU27;0.037;0.033;0.02;0.041
N2O;CPA_L68;P6_S22;ROW;T;EU27;8;6;4;8
N2O;CPA_L68;P6_S22;ROW;THS_T;EU27;0.008;0.006;0.004;0.008
N2O;CPA_L68;P6_S22;WORLD;T;EU27;46;39;24;49
N2O;CPA_L68;P6_S22;WORLD;THS_T;EU27;0.046;0.039;0.024;0.049
N2O;CPA_M69_M70;FINUBP;DOM;T;EU27;963;976;1167;1038
N2O;CPA_M69_M70;FINUBP;DOM;THS_T;EU27;0.963;0.976;1.167;1.038
N2O;CPA_M69_M70;FINUBP;ROW;T;EU27;285;255;291;283
N2O;CPA_M69_M70;FINUBP;ROW;THS_T;EU27;0.285;0.255;0.291;0.283
N2O;CPA_M69_M70;FINUBP;WORLD;T;EU27;1248;1231;1458;1321
N2O;CPA_M69_M70;FINUBP;WORLD;THS_T;EU27;1.248;1.231;1.458;1.321
N2O;CPA_M69_M70;P3;DOM;T;EU27;245;257;310;242
N2O;CPA_M69_M70;P3;DOM;THS_T;EU27;0.245;0.257;0.31;0.242
N2O;CPA_M69_M70;P3;ROW;T;EU27;72;65;75;66
N2O;CPA_M69_M70;P3;ROW;THS_T;EU27;0.072;0.065;0.075;0.066
N2O;CPA_M69_M70;P3;WORLD;T;EU27;317;323;385;308
N2O;CPA_M69_M70;P3;WORLD;THS_T;EU27;0.317;0.323;0.385;0.308
N2O;CPA_M69_M70;P3_S13;DOM;T;EU27;20;22;24;18
N2O;CPA_M69_M70;P3_S13;DOM;THS_T;EU27;0.02;0.022;0.024;0.018
N2O;CPA_M69_M70;P3_S13;ROW;T;EU27;6;6;6;5
N2O;CPA_M69_M70;P3_S13;ROW;THS_T;EU27;0.006;0.006;0.006;0.005
N2O;CPA_M69_M70;P3_S13;WORLD;T;EU27;25;27;29;23
N2O;CPA_M69_M70;P3_S13;WORLD;THS_T;EU27;0.025;0.027;0.029;0.023
N2O;CPA_M69_M70;P3_S14;DOM;T;EU27;225;235;286;223
N2O;CPA_M69_M70;P3_S14;DOM;THS_T;EU27;0.225;0.235;0.286;0.223
N2O;CPA_M69_M70;P3_S14;ROW;T;EU27;66;60;69;61
N2O;CPA_M69_M70;P3_S14;ROW;THS_T;EU27;0.066;0.06;0.069;0.061
N2O;CPA_M69_M70;P3_S14;WORLD;T;EU27;291;295;356;284
N2O;CPA_M69_M70;P3_S14;WORLD;THS_T;EU27;0.291;0.295;0.356;0.284
N2O;CPA_M69_M70;P3_S15;DOM;T;EU27;0;0;0;0
N2O;CPA_M69_M70;P3_S15;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_M69_M70;P3_S15;ROW;T;EU27;0;0;0;0
N2O;CPA_M69_M70;P3_S15;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_M69_M70;P3_S15;WORLD;T;EU27;0;0;0;0
N2O;CPA_M69_M70;P3_S15;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_M69_M70;P5;DOM;T;EU27;318;328;387;439
N2O;CPA_M69_M70;P5;DOM;THS_T;EU27;0.318;0.328;0.387;0.439
N2O;CPA_M69_M70;P5;ROW;T;EU27;95;84;98;122
N2O;CPA_M69_M70;P5;ROW;THS_T;EU27;0.095;0.084;0.098;0.122
N2O;CPA_M69_M70;P5;WORLD;T;EU27;413;412;484;561
N2O;CPA_M69_M70;P5;WORLD;THS_T;EU27;0.413;0.412;0.484;0.561
N2O;CPA_M69_M70;P51;DOM;T;EU27;316;325;389;459
N2O;CPA_M69_M70;P51;DOM;THS_T;EU27;0.316;0.325;0.389;0.459
N2O;CPA_M69_M70;P51;ROW;T;EU27;94;83;95;123
N2O;CPA_M69_M70;P51;ROW;THS_T;EU27;0.094;0.083;0.095;0.123
N2O;CPA_M69_M70;P51;WORLD;T;EU27;410;408;484;583
N2O;CPA_M69_M70;P51;WORLD;THS_T;EU27;0.41;0.408;0.484;0.583
N2O;CPA_M69_M70;P52;DOM;T;EU27;2;4;-2;-21
N2O;CPA_M69_M70;P52;DOM;THS_T;EU27;0.002;0.004;-0.002;-0.021
N2O;CPA_M69_M70;P52;ROW;T;EU27;1;1;2;-2
N2O;CPA_M69_M70;P52;ROW;THS_T;EU27;0.001;0.001;0.002;-0.002
N2O;CPA_M69_M70;P52;WORLD;T;EU27;3;4;0;-22
N2O;CPA_M69_M70;P52;WORLD;THS_T;EU27;0.003;0.004;0;-0.022
N2O;CPA_M69_M70;P52_P53;DOM;T;EU27;2;4;-2;-21
N2O;CPA_M69_M70;P52_P53;DOM;THS_T;EU27;0.002;0.004;-0.002;-0.021
N2O;CPA_M69_M70;P52_P53;ROW;T;EU27;1;1;2;-2
N2O;CPA_M69_M70;P52_P53;ROW;THS_T;EU27;0.001;0.001;0.002;-0.002
N2O;CPA_M69_M70;P52_P53;WORLD;T;EU27;3;4;0;-22
N2O;CPA_M69_M70;P52_P53;WORLD;THS_T;EU27;0.003;0.004;0;-0.022
N2O;CPA_M69_M70;P53;DOM;T;EU27;0;0;0;0
N2O;CPA_M69_M70;P53;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_M69_M70;P53;ROW;T;EU27;0;0;0;0
N2O;CPA_M69_M70;P53;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_M69_M70;P53;WORLD;T;EU27;0;0;0;0
N2O;CPA_M69_M70;P53;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_M69_M70;P6;DOM;T;EU27;400;390;470;358
N2O;CPA_M69_M70;P6;DOM;THS_T;EU27;0.4;0.39;0.47;0.358
N2O;CPA_M69_M70;P6;ROW;T;EU27;118;106;118;95
N2O;CPA_M69_M70;P6;ROW;THS_T;EU27;0.118;0.106;0.118;0.095
N2O;CPA_M69_M70;P6;WORLD;T;EU27;518;496;588;453
N2O;CPA_M69_M70;P6;WORLD;THS_T;EU27;0.518;0.496;0.588;0.453
N2O;CPA_M69_M70;P6_S22;DOM;T;EU27;400;390;470;358
N2O;CPA_M69_M70;P6_S22;DOM;THS_T;EU27;0.4;0.39;0.47;0.358
N2O;CPA_M69_M70;P6_S22;ROW;T;EU27;118;106;118;95
N2O;CPA_M69_M70;P6_S22;ROW;THS_T;EU27;0.118;0.106;0.118;0.095
N2O;CPA_M69_M70;P6_S22;WORLD;T;EU27;518;496;588;453
N2O;CPA_M69_M70;P6_S22;WORLD;THS_T;EU27;0.518;0.496;0.588;0.453
N2O;CPA_M71;FINUBP;DOM;T;EU27;1438;1374;2144;2550
N2O;CPA_M71;FINUBP;DOM;THS_T;EU27;1.438;1.374;2.144;2.55
N2O;CPA_M71;FINUBP;ROW;T;EU27;440;351;476;632
N2O;CPA_M71;FINUBP;ROW;THS_T;EU27;0.44;0.351;0.476;0.632
N2O;CPA_M71;FINUBP;WORLD;T;EU27;1878;1725;2619;3182
N2O;CPA_M71;FINUBP;WORLD;THS_T;EU27;1.878;1.725;2.619;3.182
N2O;CPA_M71;P3;DOM;T;EU27;120;108;173;225
N2O;CPA_M71;P3;DOM;THS_T;EU27;0.12;0.108;0.173;0.225
N2O;CPA_M71;P3;ROW;T;EU27;38;28;39;56
N2O;CPA_M71;P3;ROW;THS_T;EU27;0.038;0.028;0.039;0.056
N2O;CPA_M71;P3;WORLD;T;EU27;158;136;212;281
N2O;CPA_M71;P3;WORLD;THS_T;EU27;0.158;0.136;0.212;0.281
N2O;CPA_M71;P3_S13;DOM;T;EU27;21;23;27;91
N2O;CPA_M71;P3_S13;DOM;THS_T;EU27;0.021;0.023;0.027;0.091
N2O;CPA_M71;P3_S13;ROW;T;EU27;6;5;6;21
N2O;CPA_M71;P3_S13;ROW;THS_T;EU27;0.006;0.005;0.006;0.021
N2O;CPA_M71;P3_S13;WORLD;T;EU27;27;28;33;112
N2O;CPA_M71;P3_S13;WORLD;THS_T;EU27;0.027;0.028;0.033;0.112
N2O;CPA_M71;P3_S14;DOM;T;EU27;99;85;145;134
N2O;CPA_M71;P3_S14;DOM;THS_T;EU27;0.099;0.085;0.145;0.134
N2O;CPA_M71;P3_S14;ROW;T;EU27;32;23;33;35
N2O;CPA_M71;P3_S14;ROW;THS_T;EU27;0.032;0.023;0.033;0.035
N2O;CPA_M71;P3_S14;WORLD;T;EU27;130;108;179;169
N2O;CPA_M71;P3_S14;WORLD;THS_T;EU27;0.13;0.108;0.179;0.169
N2O;CPA_M71;P3_S15;DOM;T;EU27;0;0;0;0
N2O;CPA_M71;P3_S15;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_M71;P3_S15;ROW;T;EU27;0;0;0;0
N2O;CPA_M71;P3_S15;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_M71;P3_S15;WORLD;T;EU27;0;0;0;0
N2O;CPA_M71;P3_S15;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_M71;P5;DOM;T;EU27;913;920;1441;1757
N2O;CPA_M71;P5;DOM;THS_T;EU27;0.913;0.92;1.441;1.757
N2O;CPA_M71;P5;ROW;T;EU27;287;242;326;442
N2O;CPA_M71;P5;ROW;THS_T;EU27;0.287;0.242;0.326;0.442
N2O;CPA_M71;P5;WORLD;T;EU27;1199;1162;1767;2199
N2O;CPA_M71;P5;WORLD;THS_T;EU27;1.199;1.162;1.767;2.199
N2O;CPA_M71;P51;DOM;T;EU27;911;924;1438;1753
N2O;CPA_M71;P51;DOM;THS_T;EU27;0.911;0.924;1.438;1.753
N2O;CPA_M71;P51;ROW;T;EU27;286;243;325;441
N2O;CPA_M71;P51;ROW;THS_T;EU27;0.286;0.243;0.325;0.441
N2O;CPA_M71;P51;WORLD;T;EU27;1197;1167;1763;2194
N2O;CPA_M71;P51;WORLD;THS_T;EU27;1.197;1.167;1.763;2.194
N2O;CPA_M71;P52;DOM;T;EU27;2;-4;3;4
N2O;CPA_M71;P52;DOM;THS_T;EU27;0.002;-0.004;0.003;0.004
N2O;CPA_M71;P52;ROW;T;EU27;0;-1;1;1
N2O;CPA_M71;P52;ROW;THS_T;EU27;0;-0.001;0.001;0.001
N2O;CPA_M71;P52;WORLD;T;EU27;2;-5;4;5
N2O;CPA_M71;P52;WORLD;THS_T;EU27;0.002;-0.005;0.004;0.005
N2O;CPA_M71;P52_P53;DOM;T;EU27;2;-4;3;4
N2O;CPA_M71;P52_P53;DOM;THS_T;EU27;0.002;-0.004;0.003;0.004
N2O;CPA_M71;P52_P53;ROW;T;EU27;0;-1;1;1
N2O;CPA_M71;P52_P53;ROW;THS_T;EU27;0;-0.001;0.001;0.001
N2O;CPA_M71;P52_P53;WORLD;T;EU27;2;-5;4;5
N2O;CPA_M71;P52_P53;WORLD;THS_T;EU27;0.002;-0.005;0.004;0.005
N2O;CPA_M71;P53;DOM;T;EU27;0;0;0;0
N2O;CPA_M71;P53;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_M71;P53;ROW;T;EU27;0;0;0;0
N2O;CPA_M71;P53;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_M71;P53;WORLD;T;EU27;0;0;0;0
N2O;CPA_M71;P53;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_M71;P6;DOM;T;EU27;405;346;530;568
N2O;CPA_M71;P6;DOM;THS_T;EU27;0.405;0.346;0.53;0.568
N2O;CPA_M71;P6;ROW;T;EU27;116;81;111;134
N2O;CPA_M71;P6;ROW;THS_T;EU27;0.116;0.081;0.111;0.134
N2O;CPA_M71;P6;WORLD;T;EU27;521;427;641;703
N2O;CPA_M71;P6;WORLD;THS_T;EU27;0.521;0.427;0.641;0.703
N2O;CPA_M71;P6_S22;DOM;T;EU27;405;346;530;568
N2O;CPA_M71;P6_S22;DOM;THS_T;EU27;0.405;0.346;0.53;0.568
N2O;CPA_M71;P6_S22;ROW;T;EU27;116;81;111;134
N2O;CPA_M71;P6_S22;ROW;THS_T;EU27;0.116;0.081;0.111;0.134
N2O;CPA_M71;P6_S22;WORLD;T;EU27;521;427;641;703
N2O;CPA_M71;P6_S22;WORLD;THS_T;EU27;0.521;0.427;0.641;0.703
N2O;CPA_M72;FINUBP;DOM;T;EU27;1501;1597;1729;1519
N2O;CPA_M72;FINUBP;DOM;THS_T;EU27;1.501;1.597;1.729;1.519
N2O;CPA_M72;FINUBP;ROW;T;EU27;464;458;491;412
N2O;CPA_M72;FINUBP;ROW;THS_T;EU27;0.464;0.458;0.491;0.412
N2O;CPA_M72;FINUBP;WORLD;T;EU27;1964;2055;2220;1931
N2O;CPA_M72;FINUBP;WORLD;THS_T;EU27;1.964;2.055;2.22;1.931
N2O;CPA_M72;P3;DOM;T;EU27;906;943;1118;904
N2O;CPA_M72;P3;DOM;THS_T;EU27;0.906;0.943;1.118;0.904
N2O;CPA_M72;P3;ROW;T;EU27;267;251;287;235
N2O;CPA_M72;P3;ROW;THS_T;EU27;0.267;0.251;0.287;0.235
N2O;CPA_M72;P3;WORLD;T;EU27;1173;1194;1405;1139
N2O;CPA_M72;P3;WORLD;THS_T;EU27;1.173;1.194;1.405;1.139
N2O;CPA_M72;P3_S13;DOM;T;EU27;841;879;1043;848
N2O;CPA_M72;P3_S13;DOM;THS_T;EU27;0.841;0.879;1.043;0.848
N2O;CPA_M72;P3_S13;ROW;T;EU27;246;232;265;218
N2O;CPA_M72;P3_S13;ROW;THS_T;EU27;0.246;0.232;0.265;0.218
N2O;CPA_M72;P3_S13;WORLD;T;EU27;1088;1112;1308;1066
N2O;CPA_M72;P3_S13;WORLD;THS_T;EU27;1.088;1.112;1.308;1.066
N2O;CPA_M72;P3_S14;DOM;T;EU27;16;16;18;6
N2O;CPA_M72;P3_S14;DOM;THS_T;EU27;0.016;0.016;0.018;0.006
N2O;CPA_M72;P3_S14;ROW;T;EU27;6;5;6;1
N2O;CPA_M72;P3_S14;ROW;THS_T;EU27;0.006;0.005;0.006;0.001
N2O;CPA_M72;P3_S14;WORLD;T;EU27;23;21;23;8
N2O;CPA_M72;P3_S14;WORLD;THS_T;EU27;0.023;0.021;0.023;0.008
N2O;CPA_M72;P3_S15;DOM;T;EU27;48;47;57;50
N2O;CPA_M72;P3_S15;DOM;THS_T;EU27;0.048;0.047;0.057;0.05
N2O;CPA_M72;P3_S15;ROW;T;EU27;15;14;17;15
N2O;CPA_M72;P3_S15;ROW;THS_T;EU27;0.015;0.014;0.017;0.015
N2O;CPA_M72;P3_S15;WORLD;T;EU27;63;61;74;65
N2O;CPA_M72;P3_S15;WORLD;THS_T;EU27;0.063;0.061;0.074;0.065
N2O;CPA_M72;P5;DOM;T;EU27;15;12;-108;4
N2O;CPA_M72;P5;DOM;THS_T;EU27;0.015;0.012;-0.108;0.004
N2O;CPA_M72;P5;ROW;T;EU27;12;3;-21;2
N2O;CPA_M72;P5;ROW;THS_T;EU27;0.012;0.003;-0.021;0.002
N2O;CPA_M72;P5;WORLD;T;EU27;27;16;-128;6
N2O;CPA_M72;P5;WORLD;THS_T;EU27;0.027;0.016;-0.128;0.006
N2O;CPA_M72;P51;DOM;T;EU27;12;13;11;3
N2O;CPA_M72;P51;DOM;THS_T;EU27;0.012;0.013;0.011;0.003
N2O;CPA_M72;P51;ROW;T;EU27;6;5;4;1
N2O;CPA_M72;P51;ROW;THS_T;EU27;0.006;0.005;0.004;0.001
N2O;CPA_M72;P51;WORLD;T;EU27;18;17;15;5
N2O;CPA_M72;P51;WORLD;THS_T;EU27;0.018;0.017;0.015;0.005
N2O;CPA_M72;P52;DOM;T;EU27;3;0;-118;1
N2O;CPA_M72;P52;DOM;THS_T;EU27;0.003;0;-0.118;0.001
N2O;CPA_M72;P52;ROW;T;EU27;5;-1;-25;0
N2O;CPA_M72;P52;ROW;THS_T;EU27;0.005;-0.001;-0.025;0
N2O;CPA_M72;P52;WORLD;T;EU27;9;-1;-143;1
N2O;CPA_M72;P52;WORLD;THS_T;EU27;0.009;-0.001;-0.143;0.001
N2O;CPA_M72;P52_P53;DOM;T;EU27;3;0;-118;1
N2O;CPA_M72;P52_P53;DOM;THS_T;EU27;0.003;0;-0.118;0.001
N2O;CPA_M72;P52_P53;ROW;T;EU27;5;-1;-25;0
N2O;CPA_M72;P52_P53;ROW;THS_T;EU27;0.005;-0.001;-0.025;0
N2O;CPA_M72;P52_P53;WORLD;T;EU27;9;-1;-143;1
N2O;CPA_M72;P52_P53;WORLD;THS_T;EU27;0.009;-0.001;-0.143;0.001
N2O;CPA_M72;P53;DOM;T;EU27;0;0;0;0
N2O;CPA_M72;P53;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_M72;P53;ROW;T;EU27;0;0;0;0
N2O;CPA_M72;P53;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_M72;P53;WORLD;T;EU27;0;0;0;0
N2O;CPA_M72;P53;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_M72;P6;DOM;T;EU27;579;642;719;611
N2O;CPA_M72;P6;DOM;THS_T;EU27;0.579;0.642;0.719;0.611
N2O;CPA_M72;P6;ROW;T;EU27;185;203;224;176
N2O;CPA_M72;P6;ROW;THS_T;EU27;0.185;0.203;0.224;0.176
N2O;CPA_M72;P6;WORLD;T;EU27;765;845;943;787
N2O;CPA_M72;P6;WORLD;THS_T;EU27;0.765;0.845;0.943;0.787
N2O;CPA_M72;P6_S22;DOM;T;EU27;579;642;719;611
N2O;CPA_M72;P6_S22;DOM;THS_T;EU27;0.579;0.642;0.719;0.611
N2O;CPA_M72;P6_S22;ROW;T;EU27;185;203;224;176
N2O;CPA_M72;P6_S22;ROW;THS_T;EU27;0.185;0.203;0.224;0.176
N2O;CPA_M72;P6_S22;WORLD;T;EU27;765;845;943;787
N2O;CPA_M72;P6_S22;WORLD;THS_T;EU27;0.765;0.845;0.943;0.787
N2O;CPA_M73;FINUBP;DOM;T;EU27;229;165;227;240
N2O;CPA_M73;FINUBP;DOM;THS_T;EU27;0.229;0.165;0.227;0.24
N2O;CPA_M73;FINUBP;ROW;T;EU27;70;41;43;46
N2O;CPA_M73;FINUBP;ROW;THS_T;EU27;0.07;0.041;0.043;0.046
N2O;CPA_M73;FINUBP;WORLD;T;EU27;300;206;270;286
N2O;CPA_M73;FINUBP;WORLD;THS_T;EU27;0.3;0.206;0.27;0.286
N2O;CPA_M73;P3;DOM;T;EU27;20;20;23;17
N2O;CPA_M73;P3;DOM;THS_T;EU27;0.02;0.02;0.023;0.017
N2O;CPA_M73;P3;ROW;T;EU27;6;5;7;5
N2O;CPA_M73;P3;ROW;THS_T;EU27;0.006;0.005;0.007;0.005
N2O;CPA_M73;P3;WORLD;T;EU27;26;25;30;21
N2O;CPA_M73;P3;WORLD;THS_T;EU27;0.026;0.025;0.03;0.021
N2O;CPA_M73;P3_S13;DOM;T;EU27;3;3;0;1
N2O;CPA_M73;P3_S13;DOM;THS_T;EU27;0.003;0.003;0;0.001
N2O;CPA_M73;P3_S13;ROW;T;EU27;1;1;0;0
N2O;CPA_M73;P3_S13;ROW;THS_T;EU27;0.001;0.001;0;0
N2O;CPA_M73;P3_S13;WORLD;T;EU27;4;4;0;1
N2O;CPA_M73;P3_S13;WORLD;THS_T;EU27;0.004;0.004;0;0.001
N2O;CPA_M73;P3_S14;DOM;T;EU27;14;13;17;9
N2O;CPA_M73;P3_S14;DOM;THS_T;EU27;0.014;0.013;0.017;0.009
N2O;CPA_M73;P3_S14;ROW;T;EU27;4;4;6;2
N2O;CPA_M73;P3_S14;ROW;THS_T;EU27;0.004;0.004;0.006;0.002
N2O;CPA_M73;P3_S14;WORLD;T;EU27;18;17;22;11
N2O;CPA_M73;P3_S14;WORLD;THS_T;EU27;0.018;0.017;0.022;0.011
N2O;CPA_M73;P3_S15;DOM;T;EU27;3;3;6;7
N2O;CPA_M73;P3_S15;DOM;THS_T;EU27;0.003;0.003;0.006;0.007
N2O;CPA_M73;P3_S15;ROW;T;EU27;1;1;1;2
N2O;CPA_M73;P3_S15;ROW;THS_T;EU27;0.001;0.001;0.001;0.002
N2O;CPA_M73;P3_S15;WORLD;T;EU27;4;4;8;9
N2O;CPA_M73;P3_S15;WORLD;THS_T;EU27;0.004;0.004;0.008;0.009
N2O;CPA_M73;P5;DOM;T;EU27;5;4;2;3
N2O;CPA_M73;P5;DOM;THS_T;EU27;0.005;0.004;0.002;0.003
N2O;CPA_M73;P5;ROW;T;EU27;2;0;-9;-11
N2O;CPA_M73;P5;ROW;THS_T;EU27;0.002;0;-0.009;-0.011
N2O;CPA_M73;P5;WORLD;T;EU27;7;4;-7;-8
N2O;CPA_M73;P5;WORLD;THS_T;EU27;0.007;0.004;-0.007;-0.008
N2O;CPA_M73;P51;DOM;T;EU27;2;2;2;3
N2O;CPA_M73;P51;DOM;THS_T;EU27;0.002;0.002;0.002;0.003
N2O;CPA_M73;P51;ROW;T;EU27;1;1;1;1
N2O;CPA_M73;P51;ROW;THS_T;EU27;0.001;0.001;0.001;0.001
N2O;CPA_M73;P51;WORLD;T;EU27;3;2;3;3
N2O;CPA_M73;P51;WORLD;THS_T;EU27;0.003;0.002;0.003;0.003
N2O;CPA_M73;P52;DOM;T;EU27;3;2;0;0
N2O;CPA_M73;P52;DOM;THS_T;EU27;0.003;0.002;0;0
N2O;CPA_M73;P52;ROW;T;EU27;1;-1;-10;-12
N2O;CPA_M73;P52;ROW;THS_T;EU27;0.001;-0.001;-0.01;-0.012
N2O;CPA_M73;P52;WORLD;T;EU27;4;2;-10;-12
N2O;CPA_M73;P52;WORLD;THS_T;EU27;0.004;0.002;-0.01;-0.012
N2O;CPA_M73;P52_P53;DOM;T;EU27;3;2;0;0
N2O;CPA_M73;P52_P53;DOM;THS_T;EU27;0.003;0.002;0;0
N2O;CPA_M73;P52_P53;ROW;T;EU27;1;-1;-10;-12
N2O;CPA_M73;P52_P53;ROW;THS_T;EU27;0.001;-0.001;-0.01;-0.012
N2O;CPA_M73;P52_P53;WORLD;T;EU27;4;2;-10;-12
N2O;CPA_M73;P52_P53;WORLD;THS_T;EU27;0.004;0.002;-0.01;-0.012
N2O;CPA_M73;P53;DOM;T;EU27;0;0;0;0
N2O;CPA_M73;P53;DOM;THS_T;EU27;0;0;0;0
N2O;CPA_M73;P53;ROW;T;EU27;0;0;0;0
N2O;CPA_M73;P53;ROW;THS_T;EU27;0;0;0;0
N2O;CPA_M73;P53;WORLD;T;EU27;0;0;0;0
N2O;CPA_M73;P53;WORLD;THS_T;EU27;0;0;0;0
N2O;CPA_M73;P6;DOM;T;EU27;204;141;202;220
N2O;CPA_M73;P6;DOM;THS_T;EU27;0.204;0.141;0.202;0.22
N2O;CPA_M73;P6;ROW;T;EU27;62;36;44;53
N2O;CPA_M73;P6;ROW;THS_T;EU27;0.062;0.036;0.044;0.053
N2O;CPA_M73;P6;WORLD;T;EU27;266;177;246;273
N2O;CPA_M73;P6;WORLD;THS_T;EU27;0.266;0.177;0.246;0.273
N2O;CPA_M73;P6_S22;DOM;T;EU27;204;141;202;220
N2O;CPA_M73;P6_S22;DOM;THS_T;EU27;0.204;0.141;0.202;0.22
N2O;CPA_M73;P6_S22;ROW;T;EU27;62;36;44;53
N2O;CPA_M73;P6_S22;ROW;THS_T;EU27;0.062;0.036;0.044;0.053
N2O;CPA_M73;P6_S22;WORLD;T;EU27;266;177;246;273
N2O;CPA_M73;P6_S22;WORLD;THS_T;EU27;0.266;0.177;0.246;0.273
N2O;CPA_M74_M75;FINUBP;DOM;T;EU27;854;813;4140;3097
N2O;CPA_M74_M75;FINUBP;DOM;THS_T;EU27;0.854;0.813;4.14;3.097
N2O;CPA_M74_M75;FINUBP;ROW;T;EU27;250;209;538;409
N2O;CPA_M74_M75;FINUBP;ROW;THS_T;EU27;0.25;0.209;0.538;0.409
N2O;CPA_M74_M75;FINUBP;WORLD;T;EU27;1104;1022;4678;3506
N2O;CPA_M74_M75;FINUBP;WORLD;THS_T;EU27;1.104;1.022;4.678;3.506
N2O;CPA_M74_M75;P3;DOM;T;EU27;540;522;2791;2734
N2O;CPA_M74_M75;P3;DOM;THS_T;EU27;0.54;0.522;2.791;2.734
N2O;CPA_M74_M75;P3;ROW;T;EU27;155;130;264;247
N2O;CPA_M74_M75;P3;ROW;THS_T;EU27;0.155;0.13;0.264;0.247
N2O;CPA_M74_M75;P3;WORLD;T;EU27;695;652;3055;2981
N2O;CPA_M74_M75;P3;WORLD;THS_T;EU27;0.695;0.652;3.055;2.981
N2O;CPA_M74_M75;P3_S13;DOM;T;EU27;53;57;228;228
N2O;CPA_M74_M75;P3_S13;DOM;THS_T;EU27;0.053;0.057;0.228;0.228
N2O;CPA_M74_M75;P3_S13;ROW;T;EU27;13;12;12;14
N2O;CPA_M74_M75;P3_S13;ROW;THS_T;EU27;0.013;0.012;0.012;0.014
N2O;CPA_M74_M75;P3_S13;WORLD;T;EU27;66;69;241;241
N2O;CPA_M74_M75;P3_S13;WORLD;THS_T;EU27;0.066;0.069;0.241;0.241
N2O;CPA_M74_M75;P3_S14;DOM;T;EU27;479;458;2532;2465
N2O;CPA_M74_M75;P3_S14;DOM;THS_T;EU27;0.479;0.458;2.532;2.465
N2O;CPA_M74_M75;P3_S14;ROW;T;EU27;139;115;244;225
