airpol;cpa02;t_cols;origin;unit;geo\time;2007;2006;2005;2004;2003;2002;2001;2000 
NMVOC;CPA_A01;P3;DOM;T;EU27;515119;557703;540532;573890;619776;548857;554778;552502
NMVOC;CPA_A01;P3;DOM;THS_T;EU27;515.119;557.703;540.532;573.89;619.776;548.857;554.778;552.502
NMVOC;CPA_A01;P3;WORLD;T;EU27;593196;637686;617540;649683;705052;627533;635944;635176
NMVOC;CPA_A01;P3;WORLD;THS_T;EU27;593.196;637.686;617.54;649.683;705.052;627.533;635.944;635.176
NMVOC;CPA_A01;P3_P5;WORLD;T;EU27;662522;691033;669457;712363;740997;668462;684333;679224
NMVOC;CPA_A01;P3_P5;WORLD;THS_T;EU27;662.522;691.033;669.457;712.363;740.997;668.462;684.333;679.224
NMVOC;CPA_A01;P3_S13;DOM;T;EU27;9684;10219;7869;6691;7087;5390;5189;5103
NMVOC;CPA_A01;P3_S13;DOM;THS_T;EU27;9.684;10.219;7.869;6.691;7.087;5.39;5.189;5.103
NMVOC;CPA_A01;P3_S13;WORLD;T;EU27;10212;10749;8255;7008;7428;5665;5432;5345
NMVOC;CPA_A01;P3_S13;WORLD;THS_T;EU27;10.212;10.749;8.255;7.008;7.428;5.665;5.432;5.345
NMVOC;CPA_A01;P3_S14;DOM;T;EU27;505339;547366;532558;567104;612582;543373;549487;547295
NMVOC;CPA_A01;P3_S14;DOM;THS_T;EU27;505.339;547.366;532.558;567.104;612.582;543.373;549.487;547.295
NMVOC;CPA_A01;P3_S14;WORLD;T;EU27;582884;626813;609176;642577;697513;621771;630405;629722
NMVOC;CPA_A01;P3_S14;WORLD;THS_T;EU27;582.884;626.813;609.176;642.577;697.513;621.771;630.405;629.722
NMVOC;CPA_A01;P3_S15;DOM;T;EU27;96;118;104;94;107;94;102;104
NMVOC;CPA_A01;P3_S15;DOM;THS_T;EU27;0.096;0.118;0.104;0.094;0.107;0.094;0.102;0.104
NMVOC;CPA_A01;P3_S15;WORLD;T;EU27;100;124;109;98;111;97;106;109
NMVOC;CPA_A01;P3_S15;WORLD;THS_T;EU27;0.1;0.124;0.109;0.098;0.111;0.097;0.106;0.109
NMVOC;CPA_A01;P5;DOM;T;EU27;58819;44573;44728;54167;28734;33989;41726;37944
NMVOC;CPA_A01;P5;DOM;THS_T;EU27;58.819;44.573;44.728;54.167;28.734;33.989;41.726;37.944
NMVOC;CPA_A01;P5;WORLD;T;EU27;69326;53347;51917;62680;35945;40929;48389;44048
NMVOC;CPA_A01;P5;WORLD;THS_T;EU27;69.326;53.347;51.917;62.68;35.945;40.929;48.389;44.048
NMVOC;CPA_A01;P51;DOM;T;EU27;31891;34281;38258;40486;42284;36045;39438;45522
NMVOC;CPA_A01;P51;DOM;THS_T;EU27;31.891;34.281;38.258;40.486;42.284;36.045;39.438;45.522
NMVOC;CPA_A01;P51;WORLD;T;EU27;37451;40694;44085;46229;48138;41432;44448;51501
NMVOC;CPA_A01;P51;WORLD;THS_T;EU27;37.451;40.694;44.085;46.229;48.138;41.432;44.448;51.501
NMVOC;CPA_A01;P52;DOM;T;EU27;26929;10291;6470;13681;-13550;-2093;2275;-7614
NMVOC;CPA_A01;P52;DOM;THS_T;EU27;26.929;10.291;6.47;13.681;-13.55;-2.093;2.275;-7.614
NMVOC;CPA_A01;P52;WORLD;T;EU27;31874;12652;7832;16451;-12193;-542;3928;-7490
NMVOC;CPA_A01;P52;WORLD;THS_T;EU27;31.874;12.652;7.832;16.451;-12.193;-0.542;3.928;-7.49
NMVOC;CPA_A01;P52_P53;DOM;T;EU27;26929;10291;6470;13681;-13550;-2056;2288;-7578
NMVOC;CPA_A01;P52_P53;DOM;THS_T;EU27;26.929;10.291;6.47;13.681;-13.55;-2.056;2.288;-7.578
NMVOC;CPA_A01;P52_P53;WORLD;T;EU27;31874;12652;7832;16451;-12193;-504;3941;-7453
NMVOC;CPA_A01;P52_P53;WORLD;THS_T;EU27;31.874;12.652;7.832;16.451;-12.193;-0.504;3.941;-7.453
NMVOC;CPA_A01;P53;DOM;T;EU27;:;:;:;:;:;37;13;36
NMVOC;CPA_A01;P53;DOM;THS_T;EU27;:;:;:;:;:;0.037;0.013;0.036
NMVOC;CPA_A01;P53;WORLD;T;EU27;:;:;:;:;:;39;13;37
NMVOC;CPA_A01;P53;WORLD;THS_T;EU27;:;:;:;:;:;0.039;0.013;0.037
NMVOC;CPA_A01;P6;DOM;T;EU27;70636;70734;61935;63849;81494;75130;76268;81658
NMVOC;CPA_A01;P6;DOM;THS_T;EU27;70.636;70.734;61.935;63.849;81.494;75.13;76.268;81.658
NMVOC;CPA_A01;P6;WORLD;T;EU27;78412;78256;67900;70324;89580;82943;84050;89579
NMVOC;CPA_A01;P6;WORLD;THS_T;EU27;78.412;78.256;67.9;70.324;89.58;82.943;84.05;89.579
NMVOC;CPA_A01;P6_X_P7;WORLD;T;EU27;-114302;-119189;-116144;-112357;-118701;-109332;-120418;-120919
NMVOC;CPA_A01;P6_X_P7;WORLD;THS_T;EU27;-114.302;-119.189;-116.144;-112.357;-118.701;-109.332;-120.418;-120.919
NMVOC;CPA_A01;P7;ROW;T;EU27;-192714;-197445;-184044;-182682;-208281;-192275;-204468;-210498
NMVOC;CPA_A01;P7;ROW;THS_T;EU27;-192.714;-197.445;-184.044;-182.682;-208.281;-192.275;-204.468;-210.498
NMVOC;CPA_A02;FINUBP;DOM;T;EU27;45973;51685;49694;49658;49306;53580;53273;50189
NMVOC;CPA_A02;FINUBP;DOM;THS_T;EU27;45.973;51.685;49.694;49.658;49.306;53.58;53.273;50.189
NMVOC;CPA_A02;FINUBP;WORLD;T;EU27;48517;54418;53157;52862;52878;57457;57201;54695
NMVOC;CPA_A02;FINUBP;WORLD;THS_T;EU27;48.517;54.418;53.157;52.862;52.878;57.457;57.201;54.695
NMVOC;CPA_A02;P3;DOM;T;EU27;18636;21642;25410;21247;21988;22248;21895;21676
NMVOC;CPA_A02;P3;DOM;THS_T;EU27;18.636;21.642;25.41;21.247;21.988;22.248;21.895;21.676
NMVOC;CPA_A02;P3;WORLD;T;EU27;19955;23181;26946;23145;24107;24271;24085;24522
NMVOC;CPA_A02;P3;WORLD;THS_T;EU27;19.955;23.181;26.946;23.145;24.107;24.271;24.085;24.522
NMVOC;CPA_A02;P3_P5;WORLD;T;EU27;44687;50833;49364;49631;49049;53238;52343;48953
NMVOC;CPA_A02;P3_P5;WORLD;THS_T;EU27;44.687;50.833;49.364;49.631;49.049;53.238;52.343;48.953
NMVOC;CPA_A02;P3_S13;DOM;T;EU27;338;495;672;614;597;754;458;512
NMVOC;CPA_A02;P3_S13;DOM;THS_T;EU27;0.338;0.495;0.672;0.614;0.597;0.754;0.458;0.512
NMVOC;CPA_A02;P3_S13;WORLD;T;EU27;347;509;690;655;636;796;480;531
NMVOC;CPA_A02;P3_S13;WORLD;THS_T;EU27;0.347;0.509;0.69;0.655;0.636;0.796;0.48;0.531
NMVOC;CPA_A02;P3_S14;DOM;T;EU27;18239;21068;24648;20534;21217;21373;21304;21047
NMVOC;CPA_A02;P3_S14;DOM;THS_T;EU27;18.239;21.068;24.648;20.534;21.217;21.373;21.304;21.047
NMVOC;CPA_A02;P3_S14;WORLD;T;EU27;19548;22591;26165;22389;23293;23351;23468;23871
NMVOC;CPA_A02;P3_S14;WORLD;THS_T;EU27;19.548;22.591;26.165;22.389;23.293;23.351;23.468;23.871
NMVOC;CPA_A02;P3_S15;DOM;T;EU27;58;78;90;100;174;121;134;118
NMVOC;CPA_A02;P3_S15;DOM;THS_T;EU27;0.058;0.078;0.09;0.1;0.174;0.121;0.134;0.118
NMVOC;CPA_A02;P3_S15;WORLD;T;EU27;59;80;91;102;178;124;137;120
NMVOC;CPA_A02;P3_S15;WORLD;THS_T;EU27;0.059;0.08;0.091;0.102;0.178;0.124;0.137;0.12
NMVOC;CPA_A02;P5;DOM;T;EU27;23738;26700;20696;25443;23829;27467;26922;23207
NMVOC;CPA_A02;P5;DOM;THS_T;EU27;23.738;26.7;20.696;25.443;23.829;27.467;26.922;23.207
NMVOC;CPA_A02;P5;WORLD;T;EU27;24732;27652;22419;26486;24942;28967;28258;24431
NMVOC;CPA_A02;P5;WORLD;THS_T;EU27;24.732;27.652;22.419;26.486;24.942;28.967;28.258;24.431
NMVOC;CPA_A02;P51;DOM;T;EU27;4281;5306;5593;5254;4935;5198;5114;5234
NMVOC;CPA_A02;P51;DOM;THS_T;EU27;4.281;5.306;5.593;5.254;4.935;5.198;5.114;5.234
NMVOC;CPA_A02;P51;WORLD;T;EU27;4467;5526;5831;5508;5203;5480;5402;5563
NMVOC;CPA_A02;P51;WORLD;THS_T;EU27;4.467;5.526;5.831;5.508;5.203;5.48;5.402;5.563
NMVOC;CPA_A02;P52;DOM;T;EU27;19457;21395;15103;20189;18893;22272;21810;17976
NMVOC;CPA_A02;P52;DOM;THS_T;EU27;19.457;21.395;15.103;20.189;18.893;22.272;21.81;17.976
NMVOC;CPA_A02;P52;WORLD;T;EU27;20265;22126;16588;20978;19739;23490;22859;18871
NMVOC;CPA_A02;P52;WORLD;THS_T;EU27;20.265;22.126;16.588;20.978;19.739;23.49;22.859;18.871
NMVOC;CPA_A02;P52_P53;DOM;T;EU27;19457;21395;15103;20189;18893;22269;21808;17973
NMVOC;CPA_A02;P52_P53;DOM;THS_T;EU27;19.457;21.395;15.103;20.189;18.893;22.269;21.808;17.973
NMVOC;CPA_A02;P52_P53;WORLD;T;EU27;20265;22126;16588;20978;19739;23487;22856;18868
NMVOC;CPA_A02;P52_P53;WORLD;THS_T;EU27;20.265;22.126;16.588;20.978;19.739;23.487;22.856;18.868
NMVOC;CPA_A02;P53;DOM;T;EU27;:;:;:;:;:;-3;-2;-3
NMVOC;CPA_A02;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.003;-0.002;-0.003
NMVOC;CPA_A02;P53;WORLD;T;EU27;:;:;:;:;:;-3;-2;-3
NMVOC;CPA_A02;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.003;-0.002;-0.003
NMVOC;CPA_A02;P6;DOM;T;EU27;3600;3344;3587;2969;3489;3865;4456;5307
NMVOC;CPA_A02;P6;DOM;THS_T;EU27;3.6;3.344;3.587;2.969;3.489;3.865;4.456;5.307
NMVOC;CPA_A02;P6;WORLD;T;EU27;3831;3585;3792;3230;3829;4219;4858;5741
NMVOC;CPA_A02;P6;WORLD;THS_T;EU27;3.831;3.585;3.792;3.23;3.829;4.219;4.858;5.741
NMVOC;CPA_A02;P6_X_P7;WORLD;T;EU27;-5611;-7418;-9801;-10582;-11797;-12723;-12619;-14462
NMVOC;CPA_A02;P6_X_P7;WORLD;THS_T;EU27;-5.611;-7.418;-9.801;-10.582;-11.797;-12.723;-12.619;-14.462
NMVOC;CPA_A02;P7;ROW;T;EU27;-9441;-11003;-13593;-13813;-15626;-16942;-17477;-20203
NMVOC;CPA_A02;P7;ROW;THS_T;EU27;-9.441;-11.003;-13.593;-13.813;-15.626;-16.942;-17.477;-20.203
NMVOC;CPA_B05;FINUBP;DOM;T;EU27;5087;5495;5958;6216;6607;6730;7014;7709
NMVOC;CPA_B05;FINUBP;DOM;THS_T;EU27;5.087;5.495;5.958;6.216;6.607;6.73;7.014;7.709
NMVOC;CPA_B05;FINUBP;WORLD;T;EU27;7401;7932;8428;8416;8948;9180;9615;10422
NMVOC;CPA_B05;FINUBP;WORLD;THS_T;EU27;7.401;7.932;8.428;8.416;8.948;9.18;9.615;10.422
NMVOC;CPA_B05;P3;DOM;T;EU27;4254;4752;5283;5501;5849;5952;6201;6813
NMVOC;CPA_B05;P3;DOM;THS_T;EU27;4.254;4.752;5.283;5.501;5.849;5.952;6.201;6.813
NMVOC;CPA_B05;P3;WORLD;T;EU27;6297;6944;7450;7466;7942;8163;8548;9217
NMVOC;CPA_B05;P3;WORLD;THS_T;EU27;6.297;6.944;7.45;7.466;7.942;8.163;8.548;9.217
NMVOC;CPA_B05;P3_P5;WORLD;T;EU27;6491;7011;7571;7625;8198;8320;8703;9437
NMVOC;CPA_B05;P3_P5;WORLD;THS_T;EU27;6.491;7.011;7.571;7.625;8.198;8.32;8.703;9.437
NMVOC;CPA_B05;P3_S13;DOM;T;EU27;1;1;2;1;1;2;2;3
NMVOC;CPA_B05;P3_S13;DOM;THS_T;EU27;0.001;0.001;0.002;0.001;0.001;0.002;0.002;0.003
NMVOC;CPA_B05;P3_S13;WORLD;T;EU27;3;2;3;2;2;3;3;3
NMVOC;CPA_B05;P3_S13;WORLD;THS_T;EU27;0.003;0.002;0.003;0.002;0.002;0.003;0.003;0.003
NMVOC;CPA_B05;P3_S14;DOM;T;EU27;4253;4751;5281;5499;5846;5949;6198;6808
NMVOC;CPA_B05;P3_S14;DOM;THS_T;EU27;4.253;4.751;5.281;5.499;5.846;5.949;6.198;6.808
NMVOC;CPA_B05;P3_S14;WORLD;T;EU27;6294;6942;7447;7464;7938;8159;8544;9212
NMVOC;CPA_B05;P3_S14;WORLD;THS_T;EU27;6.294;6.942;7.447;7.464;7.938;8.159;8.544;9.212
NMVOC;CPA_B05;P3_S15;DOM;T;EU27;0;0;0;0;1;1;1;2
NMVOC;CPA_B05;P3_S15;DOM;THS_T;EU27;0;0;0;0;0.001;0.001;0.001;0.002
NMVOC;CPA_B05;P3_S15;WORLD;T;EU27;0;0;0;0;2;1;2;2
NMVOC;CPA_B05;P3_S15;WORLD;THS_T;EU27;0;0;0;0;0.002;0.001;0.002;0.002
NMVOC;CPA_B05;P5;DOM;T;EU27;181;81;66;115;194;118;116;166
NMVOC;CPA_B05;P5;DOM;THS_T;EU27;0.181;0.081;0.066;0.115;0.194;0.118;0.116;0.166
NMVOC;CPA_B05;P5;WORLD;T;EU27;195;66;121;159;256;157;155;219
NMVOC;CPA_B05;P5;WORLD;THS_T;EU27;0.195;0.066;0.121;0.159;0.256;0.157;0.155;0.219
NMVOC;CPA_B05;P51;DOM;T;EU27;82;100;90;126;150;148;127;112
NMVOC;CPA_B05;P51;DOM;THS_T;EU27;0.082;0.1;0.09;0.126;0.15;0.148;0.127;0.112
NMVOC;CPA_B05;P51;WORLD;T;EU27;116;140;125;168;199;197;171;153
NMVOC;CPA_B05;P51;WORLD;THS_T;EU27;0.116;0.14;0.125;0.168;0.199;0.197;0.171;0.153
NMVOC;CPA_B05;P52;DOM;T;EU27;16;-67;-44;-26;7;-67;-45;22
NMVOC;CPA_B05;P52;DOM;THS_T;EU27;0.016;-0.067;-0.044;-0.026;0.007;-0.067;-0.045;0.022
NMVOC;CPA_B05;P52;WORLD;T;EU27;-24;-131;-30;-28;12;-84;-57;27
NMVOC;CPA_B05;P52;WORLD;THS_T;EU27;-0.024;-0.131;-0.03;-0.028;0.012;-0.084;-0.057;0.027
NMVOC;CPA_B05;P52_P53;DOM;T;EU27;99;-19;-23;-11;44;-30;-11;54
NMVOC;CPA_B05;P52_P53;DOM;THS_T;EU27;0.099;-0.019;-0.023;-0.011;0.044;-0.03;-0.011;0.054
NMVOC;CPA_B05;P52_P53;WORLD;T;EU27;78;-74;-5;-9;57;-40;-16;66
NMVOC;CPA_B05;P52_P53;WORLD;THS_T;EU27;0.078;-0.074;-0.005;-0.009;0.057;-0.04;-0.016;0.066
NMVOC;CPA_B05;P53;DOM;T;EU27;84;48;20;15;37;37;34;32
NMVOC;CPA_B05;P53;DOM;THS_T;EU27;0.084;0.048;0.02;0.015;0.037;0.037;0.034;0.032
NMVOC;CPA_B05;P53;WORLD;T;EU27;102;57;25;18;45;44;41;39
NMVOC;CPA_B05;P53;WORLD;THS_T;EU27;0.102;0.057;0.025;0.018;0.045;0.044;0.041;0.039
NMVOC;CPA_B05;P6;DOM;T;EU27;652;661;608;600;564;660;697;731
NMVOC;CPA_B05;P6;DOM;THS_T;EU27;0.652;0.661;0.608;0.6;0.564;0.66;0.697;0.731
NMVOC;CPA_B05;P6;WORLD;T;EU27;910;921;857;792;751;860;911;985
NMVOC;CPA_B05;P6;WORLD;THS_T;EU27;0.91;0.921;0.857;0.792;0.751;0.86;0.911;0.985
NMVOC;CPA_B05;P6_X_P7;WORLD;T;EU27;-1399;-1570;-1422;-1248;-1356;-1404;-1464;-1493
NMVOC;CPA_B05;P6_X_P7;WORLD;THS_T;EU27;-1.399;-1.57;-1.422;-1.248;-1.356;-1.404;-1.464;-1.493
NMVOC;CPA_B05;P7;ROW;T;EU27;-2309;-2491;-2279;-2040;-2107;-2264;-2375;-2478
NMVOC;CPA_B05;P7;ROW;THS_T;EU27;-2.309;-2.491;-2.279;-2.04;-2.107;-2.264;-2.375;-2.478
NMVOC;CPA_CA10;FINUBP;DOM;T;EU27;4591;6075;4884;4908;4596;6203;5356;5749
NMVOC;CPA_CA10;FINUBP;DOM;THS_T;EU27;4.591;6.075;4.884;4.908;4.596;6.203;5.356;5.749
NMVOC;CPA_CA10;FINUBP;WORLD;T;EU27;6458;7189;5970;6064;5857;7389;7093;7638
NMVOC;CPA_CA10;FINUBP;WORLD;THS_T;EU27;6.458;7.189;5.97;6.064;5.857;7.389;7.093;7.638
NMVOC;CPA_CA10;P3;DOM;T;EU27;4155;4935;3898;5554;5632;5185;4880;5040
NMVOC;CPA_CA10;P3;DOM;THS_T;EU27;4.155;4.935;3.898;5.554;5.632;5.185;4.88;5.04
NMVOC;CPA_CA10;P3;WORLD;T;EU27;5908;6137;4903;6906;7086;6627;6741;6402
NMVOC;CPA_CA10;P3;WORLD;THS_T;EU27;5.908;6.137;4.903;6.906;7.086;6.627;6.741;6.402
NMVOC;CPA_CA10;P3_P5;WORLD;T;EU27;5668;6007;5191;5193;4600;6196;5630;6150
NMVOC;CPA_CA10;P3_P5;WORLD;THS_T;EU27;5.668;6.007;5.191;5.193;4.6;6.196;5.63;6.15
NMVOC;CPA_CA10;P3_S13;DOM;T;EU27;22;17;5;7;17;17;17;14
NMVOC;CPA_CA10;P3_S13;DOM;THS_T;EU27;0.022;0.017;0.005;0.007;0.017;0.017;0.017;0.014
NMVOC;CPA_CA10;P3_S13;WORLD;T;EU27;24;19;6;7;18;18;18;15
NMVOC;CPA_CA10;P3_S13;WORLD;THS_T;EU27;0.024;0.019;0.006;0.007;0.018;0.018;0.018;0.015
NMVOC;CPA_CA10;P3_S14;DOM;T;EU27;4126;4908;3885;5537;5604;5159;4855;5020
NMVOC;CPA_CA10;P3_S14;DOM;THS_T;EU27;4.126;4.908;3.885;5.537;5.604;5.159;4.855;5.02
NMVOC;CPA_CA10;P3_S14;WORLD;T;EU27;5876;6108;4889;6888;7056;6599;6715;6380
NMVOC;CPA_CA10;P3_S14;WORLD;THS_T;EU27;5.876;6.108;4.889;6.888;7.056;6.599;6.715;6.38
NMVOC;CPA_CA10;P3_S15;DOM;T;EU27;8;9;8;10;11;9;8;6
NMVOC;CPA_CA10;P3_S15;DOM;THS_T;EU27;0.008;0.009;0.008;0.01;0.011;0.009;0.008;0.006
NMVOC;CPA_CA10;P3_S15;WORLD;T;EU27;8;10;9;10;12;10;8;7
NMVOC;CPA_CA10;P3_S15;WORLD;THS_T;EU27;0.008;0.01;0.009;0.01;0.012;0.01;0.008;0.007
NMVOC;CPA_CA10;P5;DOM;T;EU27;-120;144;336;-1362;-2119;-6;-780;-590
NMVOC;CPA_CA10;P5;DOM;THS_T;EU27;-0.12;0.144;0.336;-1.362;-2.119;-0.006;-0.78;-0.59
NMVOC;CPA_CA10;P5;WORLD;T;EU27;-240;-129;288;-1713;-2486;-431;-1111;-251
NMVOC;CPA_CA10;P5;WORLD;THS_T;EU27;-0.24;-0.129;0.288;-1.713;-2.486;-0.431;-1.111;-0.251
NMVOC;CPA_CA10;P52;DOM;T;EU27;-120;144;336;-1362;-2119;-182;-864;-722
NMVOC;CPA_CA10;P52;DOM;THS_T;EU27;-0.12;0.144;0.336;-1.362;-2.119;-0.182;-0.864;-0.722
NMVOC;CPA_CA10;P52;WORLD;T;EU27;-240;-129;288;-1713;-2486;-616;-1200;-390
NMVOC;CPA_CA10;P52;WORLD;THS_T;EU27;-0.24;-0.129;0.288;-1.713;-2.486;-0.616;-1.2;-0.39
NMVOC;CPA_CA10;P52_P53;DOM;T;EU27;-120;144;336;-1362;-2119;-6;-780;-590
NMVOC;CPA_CA10;P52_P53;DOM;THS_T;EU27;-0.12;0.144;0.336;-1.362;-2.119;-0.006;-0.78;-0.59
NMVOC;CPA_CA10;P52_P53;WORLD;T;EU27;-240;-129;288;-1713;-2486;-431;-1111;-251
NMVOC;CPA_CA10;P52_P53;WORLD;THS_T;EU27;-0.24;-0.129;0.288;-1.713;-2.486;-0.431;-1.111;-0.251
NMVOC;CPA_CA10;P53;DOM;T;EU27;:;:;:;:;:;176;84;132
NMVOC;CPA_CA10;P53;DOM;THS_T;EU27;:;:;:;:;:;0.176;0.084;0.132
NMVOC;CPA_CA10;P53;WORLD;T;EU27;:;:;:;:;:;186;89;139
NMVOC;CPA_CA10;P53;WORLD;THS_T;EU27;:;:;:;:;:;0.186;0.089;0.139
NMVOC;CPA_CA10;P6;DOM;T;EU27;556;997;650;716;1083;1024;1255;1298
NMVOC;CPA_CA10;P6;DOM;THS_T;EU27;0.556;0.997;0.65;0.716;1.083;1.024;1.255;1.298
NMVOC;CPA_CA10;P6;WORLD;T;EU27;790;1182;779;871;1257;1193;1463;1488
NMVOC;CPA_CA10;P6;WORLD;THS_T;EU27;0.79;1.182;0.779;0.871;1.257;1.193;1.463;1.488
NMVOC;CPA_CA10;P6_X_P7;WORLD;T;EU27;-36480;-27656;-24456;-30921;-26534;-25382;-30233;-22978
NMVOC;CPA_CA10;P6_X_P7;WORLD;THS_T;EU27;-36.48;-27.656;-24.456;-30.921;-26.534;-25.382;-30.233;-22.978
NMVOC;CPA_CA10;P7;ROW;T;EU27;-37271;-28838;-25236;-31792;-27791;-26575;-31696;-24466
NMVOC;CPA_CA10;P7;ROW;THS_T;EU27;-37.271;-28.838;-25.236;-31.792;-27.791;-26.575;-31.696;-24.466
NMVOC;CPA_CA11;FINUBP;DOM;T;EU27;20553;22558;19430;21661;26735;37888;30776;40580
NMVOC;CPA_CA11;FINUBP;DOM;THS_T;EU27;20.553;22.558;19.43;21.661;26.735;37.888;30.776;40.58
NMVOC;CPA_CA11;FINUBP;WORLD;T;EU27;50453;55928;44578;41572;48044;61531;56211;62541
NMVOC;CPA_CA11;FINUBP;WORLD;THS_T;EU27;50.453;55.928;44.578;41.572;48.044;61.531;56.211;62.541
NMVOC;CPA_CA11;P3;DOM;T;EU27;2894;3250;3419;4389;5473;6142;5534;3734
NMVOC;CPA_CA11;P3;DOM;THS_T;EU27;2.894;3.25;3.419;4.389;5.473;6.142;5.534;3.734
NMVOC;CPA_CA11;P3;WORLD;T;EU27;13063;14157;12772;14577;18434;19347;20346;13370
NMVOC;CPA_CA11;P3;WORLD;THS_T;EU27;13.063;14.157;12.772;14.577;18.434;19.347;20.346;13.37
NMVOC;CPA_CA11;P3_P5;WORLD;T;EU27;28649;36214;24059;20550;23808;30104;28517;25187
NMVOC;CPA_CA11;P3_P5;WORLD;THS_T;EU27;28.649;36.214;24.059;20.55;23.808;30.104;28.517;25.187
NMVOC;CPA_CA11;P3_S13;DOM;T;EU27;18;18;24;26;49;64;60;66
NMVOC;CPA_CA11;P3_S13;DOM;THS_T;EU27;0.018;0.018;0.024;0.026;0.049;0.064;0.06;0.066
NMVOC;CPA_CA11;P3_S13;WORLD;T;EU27;138;131;160;204;248;273;264;274
NMVOC;CPA_CA11;P3_S13;WORLD;THS_T;EU27;0.138;0.131;0.16;0.204;0.248;0.273;0.264;0.274
NMVOC;CPA_CA11;P3_S14;DOM;T;EU27;2876;3232;3395;4363;5424;6078;5474;3668
NMVOC;CPA_CA11;P3_S14;DOM;THS_T;EU27;2.876;3.232;3.395;4.363;5.424;6.078;5.474;3.668
NMVOC;CPA_CA11;P3_S14;WORLD;T;EU27;12925;14026;12612;14373;18186;19074;20082;13097
NMVOC;CPA_CA11;P3_S14;WORLD;THS_T;EU27;12.925;14.026;12.612;14.373;18.186;19.074;20.082;13.097
NMVOC;CPA_CA11;P5;DOM;T;EU27;3071;4636;885;1301;2534;6426;3144;6368
NMVOC;CPA_CA11;P5;DOM;THS_T;EU27;3.071;4.636;0.885;1.301;2.534;6.426;3.144;6.368
NMVOC;CPA_CA11;P5;WORLD;T;EU27;15585;22057;11288;5973;5374;10757;8170;11816
NMVOC;CPA_CA11;P5;WORLD;THS_T;EU27;15.585;22.057;11.288;5.973;5.374;10.757;8.17;11.816
NMVOC;CPA_CA11;P51;DOM;T;EU27;2054;1821;1857;2159;2651;3666;3643;3063
NMVOC;CPA_CA11;P51;DOM;THS_T;EU27;2.054;1.821;1.857;2.159;2.651;3.666;3.643;3.063
NMVOC;CPA_CA11;P51;WORLD;T;EU27;2891;2371;2437;2880;3515;4807;4794;4020
NMVOC;CPA_CA11;P51;WORLD;THS_T;EU27;2.891;2.371;2.437;2.88;3.515;4.807;4.794;4.02
NMVOC;CPA_CA11;P52;DOM;T;EU27;1017;2815;-972;-857;-117;3311;-84;4350
NMVOC;CPA_CA11;P52;DOM;THS_T;EU27;1.017;2.815;-0.972;-0.857;-0.117;3.311;-0.084;4.35
NMVOC;CPA_CA11;P52;WORLD;T;EU27;12694;19686;8850;3093;1859;6513;3801;8868
NMVOC;CPA_CA11;P52;WORLD;THS_T;EU27;12.694;19.686;8.85;3.093;1.859;6.513;3.801;8.868
NMVOC;CPA_CA11;P52_P53;DOM;T;EU27;1017;2815;-972;-857;-117;2761;-498;3305
NMVOC;CPA_CA11;P52_P53;DOM;THS_T;EU27;1.017;2.815;-0.972;-0.857;-0.117;2.761;-0.498;3.305
NMVOC;CPA_CA11;P52_P53;WORLD;T;EU27;12694;19686;8850;3093;1859;5950;3376;7796
NMVOC;CPA_CA11;P52_P53;WORLD;THS_T;EU27;12.694;19.686;8.85;3.093;1.859;5.95;3.376;7.796
NMVOC;CPA_CA11;P53;DOM;T;EU27;:;:;:;:;:;-551;-414;-1045
NMVOC;CPA_CA11;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.551;-0.414;-1.045
NMVOC;CPA_CA11;P53;WORLD;T;EU27;:;:;:;:;:;-564;-425;-1072
NMVOC;CPA_CA11;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.564;-0.425;-1.072
NMVOC;CPA_CA11;P6;DOM;T;EU27;14587;14672;15126;15970;18727;25320;22097;30477
NMVOC;CPA_CA11;P6;DOM;THS_T;EU27;14.587;14.672;15.126;15.97;18.727;25.32;22.097;30.477
NMVOC;CPA_CA11;P6;WORLD;T;EU27;21804;19713;20519;21022;24236;31427;27694;37354
NMVOC;CPA_CA11;P6;WORLD;THS_T;EU27;21.804;19.713;20.519;21.022;24.236;31.427;27.694;37.354
NMVOC;CPA_CA11;P6_X_P7;WORLD;T;EU27;-457279;-424617;-424850;-398091;-406999;-417544;-451336;-469881
NMVOC;CPA_CA11;P6_X_P7;WORLD;THS_T;EU27;-457.279;-424.617;-424.85;-398.091;-406.999;-417.544;-451.336;-469.881
NMVOC;CPA_CA11;P7;ROW;T;EU27;-479083;-444330;-445369;-419114;-431235;-448971;-479030;-507235
NMVOC;CPA_CA11;P7;ROW;THS_T;EU27;-479.083;-444.33;-445.369;-419.114;-431.235;-448.971;-479.03;-507.235
NMVOC;CPA_CA12;FINUBP;DOM;T;EU27;190;263;-2474;251;84;226;-245;66
NMVOC;CPA_CA12;FINUBP;DOM;THS_T;EU27;0.19;0.263;-2.474;0.251;0.084;0.226;-0.245;0.066
NMVOC;CPA_CA12;FINUBP;WORLD;T;EU27;199;278;-2488;273;89;238;-256;70
NMVOC;CPA_CA12;FINUBP;WORLD;THS_T;EU27;0.199;0.278;-2.488;0.273;0.089;0.238;-0.256;0.07
